"manufacturer","line","engineSize","transmission","sizeClass","cylinders","driveSystem","indexNumber","mpgCity","mpgHighway","mpgCombined","unrndCityEPA","unrndHwyEPA","unrndCompEPA","fuelType","releaseDate","units","source","algorithm"
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,711,13,17,15,16.321,23.565,18.941,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,311,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,811,13,17,15,16.321,23.565,18.941,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 4WD",8,4,750,12,16,14,15.3,22.3,17.817,"regular gas","07/09/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 4WD",8,4,950,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"DODGE","RAM 1500 PICKUP 4WD",4.7,"Manual(M6)","STANDARD PICKUP TRUCKS 4WD",8,4,850,12,16,14,15.3,22.3,17.817,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",415,9,13,10,10.6,17.7,12.935,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",414,14,19,15,16.7,25.6,19.797,"regular gas","07/11/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,417,9,12,10,10.7,17.2,12.893,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"JEEP","COMMANDER 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,416,13,18,14,16.7,25.6,19.797,"regular gas","07/09/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",415,9,13,10,11,17.7,13.258,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",414,14,19,15,16.7,25.6,19.797,"regular gas","07/11/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,417,9,12,10,10.7,17.2,12.893,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"JEEP","GRAND CHEROKEE 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,416,14,19,15,16.7,25.6,19.797,"regular gas","07/09/07",,"http://www.fueleconomy.gov",
"LEXUS","GX 470",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,29,14,18,15,17,24.2,19.628,"premium gas","08/10/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",712,14,19,15,17.4,25.8,20.387,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",312,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 2WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 2WD",8,"R",812,14,19,15,17.4,25.8,20.387,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,711,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,311,9,12,10,11,16.5,12.941,"ethanol","08/13/07",,"http://www.fueleconomy.gov",
"MITSUBISHI","RAIDER PICKUP 4WD",4.7,"Auto(L5)","STANDARD PICKUP TRUCKS 4WD",8,4,811,14,19,15,16.7,25.6,19.797,"regular gas","08/13/07",,"http://www.fueleconomy.gov",
"TOYOTA","4RUNNER 2WD",4.7,"Auto(L5)","S.U.V. - 2WD",8,"R",27,15,19,17,18.9,26,21.548,"regular gas","08/10/07",,"http://www.fueleconomy.gov",
"TOYOTA","4RUNNER 4WD",4.7,"Auto(L5)","S.U.V. - 4WD",8,4,27,14,17,15,17.4,24.1,19.888,"regular gas","08/10/07",,"http://www.fueleconomy.gov",
"TOYOTA","SEQUOIA 2WD",4.7,"Auto(S5)","S.U.V. - 2WD",8,"R",28,14,17,15,17.006,23.312,19.363,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","SEQUOIA 4WD",4.7,"Auto(S5)","S.U.V. - 4WD",8,4,28,13,16,14,16.315,22.437,18.599,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TUNDRA 2WD",4.7,"Auto(S5)","STANDARD PICKUP TRUCKS 2WD",8,"R",28,14,17,15,16.87,23.628,19.362,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"TOYOTA","TOYOTA TUNDRA 4WD",4.7,"Auto(S5)","STANDARD PICKUP TRUCKS 4WD",8,4,28,13,16,15,16.405,22.597,18.713,"regular gas","10/04/07",,"http://www.fueleconomy.gov",
"BMW","550I",4.8,"Manual(M6)","MIDSIZE CARS",8,"R",48,15,22,18,18.714,30.695,22.702,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","550I",4.8,"Auto(S6)","MIDSIZE CARS",8,"R",48,15,23,18,19.071,31.466,23.18,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","650CI",4.8,"Manual(M6)","SUBCOMPACT CARS",8,"R",48,15,22,18,18.714,30.695,22.702,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","650CI",4.8,"Auto(S6)","SUBCOMPACT CARS",8,"R",48,15,23,18,19.071,31.466,23.18,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","650CI CONVERTIBLE",4.8,"Manual(M6)","SUBCOMPACT CARS",8,"R",48,14,21,16,17.4,28.8,21.171,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","650CI CONVERTIBLE",4.8,"Auto(S6)","SUBCOMPACT CARS",8,"R",48,15,23,18,18.9,31.9,23.144,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","750I",4.8,"Auto(S6)","LARGE CARS",8,"R",48,15,23,18,18.9,31.9,23.144,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","750LI",4.8,"Auto(S6)","LARGE CARS",8,"R",48,15,23,18,18.9,31.9,23.144,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","X5 4.8I",4.8,"Auto(S6)","S.U.V. - 4WD",8,4,47,14,19,16,16.725,26.7,20.105,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",4.8,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",815,14,19,16,17.372,25.887,20.39,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 TAHOE 2WD",4.8,"Auto(L4)","S.U.V. - 2WD",8,"R",815,14,19,16,16.9,26.4,20.165,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",4.8,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,816,14,18,16,17.219,25.181,20.076,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",4.8,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",815,14,19,16,17.349,25.796,20.347,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON 2WD",4.8,"Auto(L4)","S.U.V. - 2WD",8,"R",815,14,19,16,16.9,26.4,20.165,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",4.8,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,816,14,18,16,17.207,25.193,20.07,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"PORSCHE","CAYENNE S",4.8,"Auto(L6)","S.U.V. - 4WD",8,4,600,13,19,15,16,26.4,19.448,"premium gas","02/01/07",,"http://www.fueleconomy.gov",
"PORSCHE","CAYENNE TURBO",4.8,"Auto(L6)","S.U.V. - 4WD",8,4,700,12,19,14,14.5,25.8,18.059,"premium gas","02/01/07",,"http://www.fueleconomy.gov",
"BMW","M5",5,"Manual(M6)","MIDSIZE CARS",10,"R",51,11,17,13,13.126,23.278,16.331,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","M5",5,"Auto(S7)","MIDSIZE CARS",10,"R",50,11,17,13,13.085,23.67,16.381,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","M6",5,"Manual(M6)","SUBCOMPACT CARS",10,"R",51,11,17,13,13.126,23.278,16.331,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","M6",5,"Auto(S7)","SUBCOMPACT CARS",10,"R",50,11,17,13,13.085,23.67,16.381,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","M6 CONVERTIBLE",5,"Manual(M6)","SUBCOMPACT CARS",10,"R",51,11,17,13,12.9,23.7,16.228,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"BMW","M6 CONVERTIBLE",5,"Auto(S7)","SUBCOMPACT CARS",10,"R",50,11,17,13,12.95,24.051,16.345,"premium gas","09/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","GALLARDO COUPE",5,"Manual(M6)","TWO SEATERS",10,4,13,10,17,13,12.8,22.9,15.97,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","GALLARDO COUPE",5,"Auto(S6)","TWO SEATERS",10,4,13,11,17,13,13.3,23.7,16.573,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","GALLARDO SPYDER",5,"Manual(M6)","TWO SEATERS",10,4,13,10,15,12,12,21.3,14.934,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LAMBORGHINI","GALLARDO SPYDER",5,"Auto(S6)","TWO SEATERS",10,4,13,10,16,12,12.55,22,15.557,"premium gas","06/01/07",,"http://www.fueleconomy.gov",
"LEXUS","LS 600HL",5,"Auto(S8)","MIDSIZE CARS",8,4,19,20,22,21,24.7,30.3,26.941,"premium gas","05/20/07",,"http://www.fueleconomy.gov",
"MERCEDES-BENZ","G500",5,"Auto(L7)","S.U.V. - 4WD",8,4,55,12,15,13,14.2,20.5,16.479,"premium gas","08/06/07",,"http://www.fueleconomy.gov",
"VOLKSWAGEN","TOUAREG",5,"Auto(S6)","S.U.V. - 4WD",10,4,11,15,20,17,18.4,27.7,21.675,"diesel","03/21/07",,"http://www.fueleconomy.gov",
"AUDI","S6",5.2,"Auto(S6)","MIDSIZE CARS",10,4,24,14,19,16,17.2,26.7,20.479,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"AUDI","S8",5.2,"Auto(S6)","MIDSIZE CARS",10,4,24,13,19,15,15.7,25.7,19.033,"premium gas","06/15/07",,"http://www.fueleconomy.gov",
"BUICK","LACROSSE/ALLURE",5.3,"Auto(L4)","MIDSIZE CARS",8,"F",7,16,24,19,20.2,34.1,24.738,"premium gas","04/15/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",820,15,20,17,18.249,28.116,21.671,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",824,11,15,13,13.763,20.548,16.165,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C15 SILVERADO 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",822,15,20,17,18.094,27.648,21.426,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 AVALANCHE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,16,17.5,28.4,21.153,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 AVALANCHE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",824,11,15,12,13.3,20.6,15.823,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 AVALANCHE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",822,14,20,16,17.5,27.6,20.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 SUBURBAN 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,16,17.5,28.4,21.153,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 SUBURBAN 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",824,11,15,12,13.3,20.6,15.823,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 SUBURBAN 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",822,14,20,16,17.5,27.6,20.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 TAHOE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,16,17.5,28.4,21.153,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 TAHOE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",824,11,15,12,13.3,20.6,15.823,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","C1500 TAHOE 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",822,14,20,16,17.5,27.6,20.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G15/25 VAN CONV 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",835,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G15/25 VAN CONV 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",834,9,12,10,11.5,16.3,13.257,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G15/25 VAN CONV 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",833,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 EXPRESS 2WD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",835,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 EXPRESS 2WD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",834,9,12,10,11.5,16.3,13.257,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 EXPRESS 2WD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",833,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 VAN 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",835,14,18,15,16.9,24.3,19.584,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 VAN 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",834,10,13,11,12.4,17.5,14.272,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","G1500/2500 VAN 2WD",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",833,14,18,15,16.9,24.3,19.584,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 EXPRESS AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,830,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 EXPRESS AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,832,9,12,10,11.5,16.2,13.227,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 EXPRESS AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,831,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 VAN CONV AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,830,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 VAN CONV AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,832,9,12,10,11.5,16.2,13.227,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500 VAN CONV AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,831,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500/2500 VAN AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,830,13,17,15,16.6,23.4,19.097,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500/2500 VAN AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,832,10,12,11,12.2,16.9,13.945,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","H1500/2500 VAN AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,831,13,17,15,16.6,23.4,19.097,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","IMPALA",5.3,"Auto(L4)","LARGE CARS",8,"F",7,16,24,19,20.2,34.1,24.738,"premium gas","04/15/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,821,14,19,16,17.549,26.49,20.691,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,825,11,14,12,13.408,19.521,15.607,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K15 SILVERADO 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,823,14,19,16,17.331,26.226,20.452,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 AVALANCHE 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,825,11,14,12,13.1,20,15.508,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 AVALANCHE 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,823,14,19,16,17,26.6,20.296,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 SUBURBAN 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,825,11,14,12,13.1,20,15.508,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 SUBURBAN 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,823,14,19,16,17,26.6,20.296,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 TAHOE 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,825,11,14,12,13.1,20,15.508,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","K1500 TAHOE 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,823,14,19,16,17,26.6,20.296,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,17,17.7,28.3,21.288,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"CHEVROLET","TRAILBLAZER 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,821,13,19,16,16.5,26.8,19.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",820,15,20,17,18.216,28.127,21.649,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",824,11,15,13,13.77,20.553,16.172,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C15 SIERRA 2WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 2WD",8,"R",822,15,20,17,18.105,27.653,21.435,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,16,17.5,28.4,21.153,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",824,11,15,12,13.3,20.6,15.823,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",822,14,20,16,17.5,27.6,20.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON XL 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,16,17.5,28.4,21.153,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON XL 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",824,11,15,12,13.3,20.6,15.823,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","C1500 YUKON XL 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",822,14,20,16,17.5,27.6,20.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","ENVOY 2WD",5.3,"Auto(L4)","S.U.V. - 2WD",8,"R",820,14,20,17,17.7,28.3,21.288,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","ENVOY 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,821,13,19,16,16.5,26.8,19.95,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G15/25 SAVANA 2WD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",835,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G15/25 SAVANA 2WD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",834,9,12,10,11.5,16.3,13.257,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G15/25 SAVANA 2WD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",833,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD CARGO",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",835,14,18,15,16.9,24.3,19.584,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD CARGO",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",834,10,13,11,12.4,17.5,14.272,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD CARGO",5.3,"Auto(L4)","VANS CARGO TYPE",8,"R",833,14,18,15,16.9,24.3,19.584,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD PASS",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",835,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD PASS",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",834,9,12,10,11.5,16.3,13.257,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","G1500/2500 SAVANA 2WD PASS",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,"R",833,12,16,14,15.3,22.2,17.788,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA AWD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,830,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA AWD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,832,9,12,10,11.5,16.2,13.227,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA AWD CARGO CONV",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,831,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA PASS VAN AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,830,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA PASS VAN AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,832,9,12,10,11.5,16.2,13.227,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500 SAVANA PASS VAN AWD",5.3,"Auto(L4)","VANS PASSENGER TYPE",8,4,831,12,16,14,15.3,22.1,17.759,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500/2500 SAVANA CARGO AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,830,13,17,15,16.6,23.4,19.097,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500/2500 SAVANA CARGO AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,832,10,12,11,12.2,16.9,13.945,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","H1500/2500 SAVANA CARGO AWD",5.3,"Auto(L4)","VANS CARGO TYPE",8,4,831,13,17,15,16.6,23.4,19.097,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,821,14,19,16,17.566,26.485,20.703,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,825,11,14,12,13.399,19.514,15.598,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K15 SIERRA 4WD",5.3,"Auto(L4)","STANDARD PICKUP TRUCKS 4WD",8,4,823,14,19,16,17.306,26.214,20.43,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K1500 YUKON 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,825,11,14,12,13.1,20,15.508,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K1500 YUKON 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,823,14,19,16,17,26.6,20.296,"regular gas","06/30/07",,"http://www.fueleconomy.gov",
"GMC","K1500 YUKON XL 4WD",5.3,"Auto(L4)","S.U.V. - 4WD",8,4,825,11,14,12,13.1,20,15.508,"ethanol","06/30/07",,"http://www.fueleconomy.gov",
